method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8
gplfr,1.0942453145980835,0.9669920206069946,0.9509310722351074,0.9917272925376892,1.0020556449890137,1.0679093599319458,1.0781608819961548,1.1561734676361084,0.8658326268196106,0.8223226070404053,1.3390692472457886,1.281615972518921,1.2446656227111816,1.1988133192062378,1.1586090326309204,1.158333420753479,1.0841208696365356,1.1110068559646606,1.235904335975647,1.0666159391403198,1.121254324913025,1.1551626920700073,1.065012812614441,1.0609999895095825,1.143589973449707,1.2042737007141113,1.2453112602233887,1.3034578561782837,1.2161900997161865,1.1591639518737793,0.910455584526062,0.7825121879577637,0.6874622702598572,0.628862202167511,0.6175922751426697,0.5899555087089539,0.5800600647926331,0.6099734902381897,0.6473692655563354,0.9669871926307678,0.8093465566635132,0.7057854533195496,0.6971995234489441,0.7502370476722717,0.7803167700767517,0.8232599496841431,0.8946698904037476,1.026906132698059
ppca_icm,0.6278761029243469,0.5365897417068481,0.5369749069213867,0.5449155569076538,0.5536201596260071,0.5771741271018982,0.5798152685165405,0.59291672706604,0.4669996500015259,0.4083126485347748,0.7184094190597534,0.7103472948074341,0.7078987956047058,0.7154890894889832,0.7052526473999023,0.6892337799072266,0.6624027490615845,0.677138090133667,0.6799126863479614,0.3997899889945984,0.4930724799633026,0.42129218578338623,0.3871367871761322,0.3511013984680176,0.34887921810150146,0.3588205873966217,0.3991234004497528,0.40996766090393066,0.3768700957298279,0.35778915882110596,0.3525204658508301,0.3177186846733093,0.29093170166015625,0.27147525548934937,0.2740609049797058,0.2767375111579895,0.2705673575401306,0.267993688583374,0.24785400927066803,0.368734747171402,0.32666298747062683,0.3022478222846985,0.3020578622817993,0.3195646405220032,0.33219650387763977,0.34680718183517456,0.37529411911964417,0.4116518795490265
