method,surface_temperature,temperature,specific_humidity_dex,cloud_fraction,u,v,asr,olr
gplfr,0.915000319480896,0.9358282619052463,0.871542235215505,0.9459002415339152,0.792487363020579,0.740419844786326,0.6980881094932556,0.9966283440589905
ppca_icm,0.26324352622032166,0.24897818432913887,0.22453803486294216,0.1836104335056411,0.17966072426901925,0.15917996399932438,0.14345285296440125,0.20557476580142975
