method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8
gplfr,1.020830512046814,1.0004903078079224,0.9902114272117615,1.0361738204956055,1.0254637002944946,1.0376466512680054,1.0079796314239502,1.1481475830078125,1.3659948110580444,1.3029093742370605,1.3063205480575562,1.2349755764007568,1.1518443822860718,1.0594369173049927,0.9812136292457581,0.9599549174308777,0.9234308004379272,0.9850553274154663,1.1379647254943848,0.8442928791046143,0.9310066103935242,1.111786127090454,1.0410337448120117,1.0440422296524048,1.1642210483551025,1.1977053880691528,1.230107307434082,1.2502104043960571,1.1592837572097778,1.1478079557418823,0.8360924124717712,0.7213988304138184,0.6482699513435364,0.6089730262756348,0.593310534954071,0.5604405403137207,0.5423532724380493,0.6110326647758484,0.7607277035713196,0.8618500232696533,0.7207117676734924,0.6365243196487427,0.6343269348144531,0.6796696186065674,0.715509295463562,0.7507657408714294,0.8145895004272461,0.9422518014907837
ppca_icm,0.5770043134689331,0.5263060331344604,0.5240850448608398,0.5262999534606934,0.5258185267448425,0.5363463759422302,0.5308035612106323,0.5586182475090027,0.5428668856620789,0.5109983086585999,0.6786718964576721,0.6663908362388611,0.6425299048423767,0.6265934705734253,0.5959624648094177,0.5727807283401489,0.5589541792869568,0.5848121047019958,0.6136798858642578,0.3191893696784973,0.4104563593864441,0.4074593186378479,0.3822381794452667,0.3491436839103699,0.3520880937576294,0.35549765825271606,0.39642730355262756,0.3901497721672058,0.35902276635169983,0.34399205446243286,0.3462675213813782,0.3087847828865051,0.2834291160106659,0.2667219638824463,0.26366353034973145,0.263712078332901,0.25983190536499023,0.283977746963501,0.2892500162124634,0.3552979826927185,0.31513848900794983,0.2916470766067505,0.29520484805107117,0.3093212842941284,0.3189907968044281,0.32504981756210327,0.3466392457485199,0.38405701518058777
