method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,specific_humidity_0_dex,specific_humidity_1_dex,specific_humidity_2_dex,specific_humidity_3_dex,specific_humidity_4_dex,specific_humidity_5_dex,specific_humidity_6_dex,specific_humidity_7_dex,specific_humidity_8_dex,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8
conv_decoder,1.0101783275604248,1.0739439725875854,1.1069378852844238,1.06081223487854,0.9141159653663635,0.8625202775001526,0.22311557829380035,0.668943464756012,0.426962673664093,0.6171635389328003,1.0793468952178955,1.0992385149002075,1.1649348735809326,1.4407509565353394,1.2824604511260986,1.0182335376739502,1.068845272064209,0.8085691332817078,0.19340991973876953,1.0000247955322266,1.1218253374099731,3.7492449283599854,1.7215173244476318,1.335792899131775,1.2748730182647705,1.3667186498641968,1.069205403327942,1.1654740571975708,2341.298828125,1995.308837890625,2.1933817863464355,1.8759313821792603,1.318770408630371,2.203761339187622,2.5068957805633545,6.752026081085205,3.4674744606018066,1.7214736938476562,1.2762075662612915,2.368377208709717,1.2842694520950317,1.3133997917175293,1.759941577911377,2.061868190765381,1.2429378032684326,1.3257793188095093,1.344063639640808,0.8349562883377075
coord_deeponet,1.007956862449646,1.1220160722732544,1.143356204032898,1.1222623586654663,1.0996497869491577,1.259509801864624,0.08114666491746902,0.8356414437294006,0.7069840431213379,0.8183016777038574,1.086158275604248,1.1146808862686157,1.2299063205718994,1.5236626863479614,1.3366729021072388,1.0771021842956543,1.131821632385254,1.1689666509628296,1.2478463649749756,1.0042688846588135,1.1330363750457764,3.134556293487549,1.5860435962677002,1.300979495048523,1.230432391166687,1.2502788305282593,1.0452191829681396,1.1636238098144531,2340.2509765625,2207.65673828125,2.0371127128601074,1.6747386455535889,1.2899210453033447,2.148935556411743,2.4453330039978027,7.245501518249512,3.421276569366455,1.3354254961013794,1.0514909029006958,2.0499074459075928,1.3548784255981445,1.3422638177871704,1.775030493736267,2.4153530597686768,1.2618191242218018,1.242139458656311,1.227096438407898,0.6674767136573792
coord_mlp,0.9728449583053589,1.0517218112945557,1.0560448169708252,0.9748712778091431,0.6891602873802185,0.5630697011947632,0.06086872145533562,0.48761382699012756,0.5986218452453613,0.3883899450302124,1.03482985496521,1.0363469123840332,1.0950766801834106,1.3196980953216553,1.2076576948165894,0.9849976897239685,0.9320637583732605,0.8245112895965576,0.70054692029953,0.9869127869606018,1.0127253532409668,3.0368566513061523,1.4128767251968384,1.2039315700531006,1.1778929233551025,1.3898749351501465,1.0258373022079468,1.1218886375427246,1820.9326171875,2408.1181640625,2.1981699466705322,1.7912721633911133,1.246749758720398,2.0715465545654297,2.468355894088745,6.771568775177002,3.251216411590576,1.2760623693466187,0.8422725796699524,2.29272723197937,1.0447849035263062,1.101004719734192,1.505803108215332,2.3478808403015137,1.1683272123336792,1.247544765472412,1.2550783157348633,0.7344260215759277
gplfr,1.0495890378952026,1.1767501831054688,1.2292389869689941,1.2812223434448242,1.4177683591842651,1.823731780052185,0.6224522590637207,0.9919382929801941,0.8507026433944702,1.2334941625595093,1.1425707340240479,1.1794708967208862,1.3057034015655518,1.6531208753585815,1.4725524187088013,1.1832201480865479,1.275623083114624,1.290545105934143,1.4315766096115112,1.0052367448806763,1.1753551959991455,3.692091226577759,1.726802110671997,1.3817485570907593,1.3317062854766846,1.2444721460342407,1.0528634786605835,1.1432421207427979,2363.56396484375,2148.35498046875,2.445075273513794,1.9498807191848755,1.4380302429199219,2.3095901012420654,2.5569260120391846,7.4850335121154785,3.50201153755188,1.5101573467254639,1.3761096000671387,2.5843491554260254,1.3932307958602905,1.5139617919921875,1.876336693763733,2.4556474685668945,1.314379096031189,1.3874485492706299,1.327050805091858,0.8172698020935059
knn,1.0399224758148193,1.1487222909927368,1.198294758796692,1.2581707239151,1.4208310842514038,1.2908257246017456,0.5877900719642639,1.1198753118515015,0.9653605222702026,0.9530304670333862,1.1134397983551025,1.1409649848937988,1.24183189868927,1.5897160768508911,1.4335711002349854,1.152182698249817,1.2341172695159912,1.2236275672912598,2.030902624130249,1.003404974937439,1.0610970258712769,3.2492237091064453,1.427510142326355,1.2209810018539429,1.204035758972168,1.3693338632583618,1.0100265741348267,1.0715069770812988,2425.605712890625,2022.043212890625,2.1326723098754883,1.7563519477844238,1.2801382541656494,2.087859869003296,2.369208574295044,8.321547508239746,3.4892945289611816,1.4333674907684326,1.2857342958450317,2.190974235534668,1.2248518466949463,1.2318562269210815,1.6460384130477905,2.5798330307006836,1.2598270177841187,1.315291404724121,1.224648356437683,0.9140547513961792
pca_gbt,1.0318855047225952,1.1395272016525269,1.1881977319717407,1.2153202295303345,1.2983449697494507,1.455653429031372,0.4604223668575287,0.7334848046302795,0.8740363717079163,0.9904390573501587,1.105102777481079,1.1321815252304077,1.2238531112670898,1.538372278213501,1.3572803735733032,1.098136305809021,1.1889911890029907,1.209100365638733,1.2558549642562866,1.004947304725647,1.1082838773727417,3.240471124649048,1.6495922803878784,1.3621366024017334,1.2663954496383667,1.3281519412994385,1.035940408706665,1.126075267791748,2324.9208984375,1884.746826171875,2.029726266860962,1.777783989906311,1.2175647020339966,2.2010245323181152,2.490802049636841,7.2258405685424805,3.1167492866516113,1.3469030857086182,1.213559627532959,2.328105926513672,1.1035139560699463,1.1928044557571411,1.612076759338379,2.256812572479248,1.2267588376998901,1.3174467086791992,1.1856330633163452,0.7123867869377136
pca_mlp,1.018587589263916,1.161374807357788,1.2088862657546997,1.2301290035247803,1.2864646911621094,1.5719027519226074,0.4091060757637024,1.0201178789138794,0.9234395027160645,1.4187073707580566,1.1022799015045166,1.1276464462280273,1.2248985767364502,1.544661283493042,1.3269611597061157,1.0702916383743286,1.139406681060791,1.2484385967254639,1.8201996088027954,1.0046823024749756,1.1465542316436768,3.414998769760132,1.6763083934783936,1.3571979999542236,1.2716190814971924,1.328016757965088,1.045098066329956,1.1398475170135498,2376.398681640625,2662.861328125,2.2073919773101807,1.6457910537719727,1.2443170547485352,2.198462963104248,2.5728073120117188,7.581156253814697,3.4203898906707764,1.320999264717102,1.2752693891525269,2.407785415649414,1.1360224485397339,1.2039985656738281,1.69818913936615,2.2620768547058105,1.232391119003296,1.2270814180374146,1.2043380737304688,0.549528181552887
pca_ridge,1.044142484664917,1.148521065711975,1.1927103996276855,1.230696439743042,1.3472630977630615,0.9533680081367493,-0.32996341586112976,0.10989240556955338,0.2587563693523407,0.4369750916957855,1.1109097003936768,1.139766812324524,1.2460944652557373,1.5429164171218872,1.4023774862289429,1.1466567516326904,1.2248485088348389,1.253674030303955,1.4441114664077759,1.0048893690109253,1.1154990196228027,3.246331214904785,1.5452626943588257,1.317244291305542,1.1695703268051147,1.434248685836792,0.9994406700134277,1.0940277576446533,2284.286865234375,2577.107421875,2.0974321365356445,1.7483584880828857,1.195360779762268,2.0275003910064697,2.515554666519165,8.492788314819336,3.7990915775299072,1.4469085931777954,0.9053352475166321,2.3243746757507324,1.0408419370651245,1.218589186668396,1.6697900295257568,2.75707745552063,1.2278392314910889,1.3344755172729492,1.315140962600708,0.7471537590026855
ppca_icm,1.0539261102676392,1.187378168106079,1.2430495023727417,1.2734904289245605,1.3375983238220215,1.7298309803009033,0.4782707989215851,0.9389474987983704,0.841905951499939,0.8688441514968872,1.1515847444534302,1.1880509853363037,1.3152422904968262,1.6598129272460938,1.4691975116729736,1.1654324531555176,1.2567970752716064,1.2607837915420532,1.4823331832885742,1.0048080682754517,1.1407489776611328,3.7987911701202393,1.7537968158721924,1.3793493509292603,1.2827004194259644,1.2706396579742432,1.0154637098312378,1.099791169166565,2281.061767578125,2361.682861328125,2.4791133403778076,2.022836208343506,1.4373936653137207,2.403160810470581,2.6949262619018555,8.758153915405273,3.8563320636749268,1.4019708633422852,1.3153105974197388,2.772271156311035,1.4201563596725464,1.5377711057662964,1.8955296277999878,2.9244425296783447,1.358433485031128,1.4035078287124634,1.2901874780654907,0.8321033716201782
sfno,1.038143277168274,1.1099971532821655,1.1630631685256958,1.1233596801757812,1.0922586917877197,0.9269399046897888,0.08301199227571487,0.5837152600288391,0.603545069694519,0.9873794913291931,1.1125606298446655,1.150283694267273,1.272438645362854,1.5550004243850708,1.3892977237701416,1.1018717288970947,1.2212891578674316,1.0337883234024048,0.46437737345695496,1.0033953189849854,1.119178295135498,3.8490586280822754,1.7071887254714966,1.374653935432434,1.2806200981140137,1.4517263174057007,1.0386210680007935,1.1498650312423706,2333.65576171875,2409.526123046875,2.32096004486084,1.796621561050415,1.4214274883270264,2.212958812713623,2.4673988819122314,7.2725300788879395,3.4435510635375977,1.4286832809448242,1.2929133176803589,2.140967845916748,1.2205158472061157,1.3077168464660645,1.780753493309021,2.237025737762451,1.258238434791565,1.2771601676940918,1.242710828781128,0.879510223865509
