method,surface_temperature,temperature,specific_humidity_dex,cloud_fraction,u,v,asr,olr
gplfr,7.980602741241455,6.647984875573052,0.3383440441555447,0.06227227755718761,6.343578788969252,3.1073116858800254,18.31644058227539,12.20738410949707
ppca_icm,8.73499584197998,7.669638209872776,0.3556734886434343,0.07060797678099738,7.269776238335504,3.4755261739095054,20.696880340576172,14.104959487915039
