method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8
gplfr,0.915000319480896,0.9231012463569641,0.9162243604660034,0.9085235595703125,0.8888761401176453,0.948494017124176,0.9427295327186584,1.057777762413025,0.9830450415611267,0.8536826968193054,0.9676998257637024,0.9363711476325989,0.9169287085533142,0.8668708205223083,0.8453320264816284,0.80985027551651,0.8056482076644897,0.8500373363494873,0.8451417684555054,0.6980881094932556,0.9966283440589905,1.0131384134292603,0.9247050881385803,0.8349823355674744,0.9051002860069275,0.9961217045783997,1.0349186658859253,1.099411129951477,0.9929513931274414,0.711773157119751,0.8227776885032654,0.7960328459739685,0.790911853313446,0.7571414113044739,0.7548248767852783,0.7335740923881531,0.7109957933425903,0.8416832685470581,0.9244444370269775,0.7706045508384705,0.7031199336051941,0.6617316007614136,0.672028124332428,0.7201259732246399,0.732420802116394,0.7334080338478088,0.7681112885475159,0.9022282958030701
ppca_icm,0.26324352622032166,0.2849079668521881,0.2865956425666809,0.28356483578681946,0.2643073797225952,0.25414395332336426,0.23220302164554596,0.2450244128704071,0.20596563816070557,0.18409080803394318,0.26193928718566895,0.24881385266780853,0.2344449907541275,0.21566881239414215,0.21769946813583374,0.2268068790435791,0.21347637474536896,0.205306738615036,0.19668591022491455,0.14345285296440125,0.20557476580142975,0.19181714951992035,0.1927885115146637,0.17397868633270264,0.18220658600330353,0.20439539849758148,0.21232672035694122,0.19374611973762512,0.17736294865608215,0.12387178093194962,0.17958500981330872,0.17971721291542053,0.1776721328496933,0.1689821481704712,0.16626659035682678,0.16453850269317627,0.16719532012939453,0.20641081035137177,0.20657879114151,0.1575387567281723,0.15027765929698944,0.15107227861881256,0.1620907336473465,0.16753603518009186,0.16474515199661255,0.1526983678340912,0.14870764315128326,0.17795304954051971
