method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,specific_humidity_9,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,cloud_fraction_9,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9
gplfr,7.90910530090332,6.53869104385376,6.373030662536621,6.072303771972656,5.943090438842773,5.80326509475708,5.822329044342041,6.022146224975586,7.644492149353027,8.713884353637695,7.418303489685059,0.24367879331111908,0.24247869849205017,0.25928279757499695,0.2867913842201233,0.3152948319911957,0.3631948232650757,0.4066573977470398,0.43501052260398865,0.48868855834007263,0.5158129334449768,18.51345443725586,12.562516212463379,0.10033450275659561,0.0900832787156105,0.07547218352556229,0.058223944157361984,0.05156318470835686,0.05121094360947609,0.04668663069605827,0.04430175945162773,0.0344381183385849,0.027117185294628143,2.199599266052246,2.6817727088928223,3.776142120361328,5.150348663330078,6.463100433349609,7.487711429595947,8.67611026763916,9.520821571350098,10.609292984008789,16.14698028564453,1.4969903230667114,1.8244760036468506,2.5309252738952637,3.17059588432312,3.5504026412963867,3.7554337978363037,3.993835210800171,3.9696953296661377,3.7205862998962402,3.56676983833313
ppca_icm,7.839030742645264,6.497292995452881,6.415554523468018,6.236300945281982,6.140623569488525,6.058812618255615,6.158143043518066,6.289668560028076,7.8267340660095215,9.355401039123535,8.171867370605469,0.23517856001853943,0.23933058977127075,0.25371253490448,0.28022533655166626,0.30677905678749084,0.35206693410873413,0.39096900820732117,0.42005208134651184,0.48517265915870667,0.4713366627693176,20.80525779724121,14.153382301330566,0.11592770367860794,0.10465319454669952,0.08648458123207092,0.07023559510707855,0.062454115599393845,0.05709468200802803,0.056472234427928925,0.057638078927993774,0.037007663398981094,0.029625404626131058,2.5776758193969727,3.139427423477173,4.42066764831543,5.987290859222412,7.2897796630859375,8.251222610473633,9.599342346191406,10.714851379394531,11.810378074645996,16.373727798461914,1.7467999458312988,2.1490325927734375,2.9611399173736572,3.6953377723693848,4.134470462799072,4.390780925750732,4.634453296661377,4.451047420501709,4.019144535064697,3.696369171142578
