method,surface_temperature,temperature_0,temperature_1,temperature_2,temperature_3,temperature_4,temperature_5,temperature_6,temperature_7,temperature_8,temperature_9,specific_humidity_0,specific_humidity_1,specific_humidity_2,specific_humidity_3,specific_humidity_4,specific_humidity_5,specific_humidity_6,specific_humidity_7,specific_humidity_8,specific_humidity_9,asr,olr,cloud_fraction_0,cloud_fraction_1,cloud_fraction_2,cloud_fraction_3,cloud_fraction_4,cloud_fraction_5,cloud_fraction_6,cloud_fraction_7,cloud_fraction_8,cloud_fraction_9,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9
gplfr,1.0642178058624268,0.9811680912971497,0.9451966881752014,0.9921433329582214,0.9823181629180908,1.0666592121124268,1.0703375339508057,1.1212960481643677,0.8324922323226929,0.8215261101722717,1.2931698560714722,1.28853440284729,1.2140008211135864,1.1850603818893433,1.1558682918548584,1.105556607246399,1.0778543949127197,1.008914828300476,1.0702606439590454,1.1920429468154907,1.1484564542770386,1.002403974533081,1.0307221412658691,1.1479554176330566,1.0417755842208862,1.0525531768798828,1.1177186965942383,1.170047640800476,1.1663539409637451,1.2704823017120361,1.158155918121338,1.1012898683547974,0.8699884414672852,0.9024377465248108,0.7745295166969299,0.6680648922920227,0.608100950717926,0.6061044931411743,0.5929529070854187,0.5761989951133728,0.5985669493675232,0.6394902467727661,0.665223240852356,0.9336568713188171,0.7773706912994385,0.6841277480125427,0.6621131300926208,0.7082849740982056,0.741037905216217,0.780731201171875,0.8371748328208923,0.9231638312339783,1.2255178689956665
ppca_icm,0.6791995763778687,0.6302881240844727,0.6247649192810059,0.6362205743789673,0.640996515750885,0.6667249202728271,0.6679354310035706,0.6885011196136475,0.5228570699691772,0.4339776039123535,0.6902519464492798,0.777651309967041,0.7588503956794739,0.7503828406333923,0.7522306442260742,0.7496512532234192,0.7311918139457703,0.7003811597824097,0.7139607667922974,0.7054778933525085,0.7689926624298096,0.38974976539611816,0.47776585817337036,0.4329551160335541,0.39472725987434387,0.36647942662239075,0.35938963294029236,0.366070032119751,0.390990287065506,0.3884578347206116,0.3326137661933899,0.32804080843925476,0.5915006995201111,0.358556866645813,0.3198744058609009,0.29188966751098633,0.27564695477485657,0.2834479808807373,0.2925439178943634,0.2881889045238495,0.28810828924179077,0.2670847177505493,0.42993390560150146,0.36940300464630127,0.3239569365978241,0.294053852558136,0.2855835258960724,0.297650009393692,0.30808302760124207,0.3183344304561615,0.3403658866882324,0.36779725551605225,0.8177703619003296
